filer_lastname,filer_firstname,filer_office,office_first_name,office_middle_name,office_last_name,report_title,reporting_year,begin_travel_date,end_travel_date,date_received,transaction_date,num_pages,doc_url,file_name,source,id,date_of_birth,gender,party,state,notes,is_member,document_link
ROGENMOSER,MICHAEL,"MARSHALL, ROGER",ROGER,NA,MARSHALL,Employee Reimbursed Travel,2023,2022-09-01,2022-09-03,2023-07-06,2023-07-06,16,https://giftrule-disclosure.senate.gov/media/2023/TywJz7ikuWVrmyFQAYg.pdf,TywJz7ikuWVrmyFQAYg.pdf,2024-04-01,M001198,1960-08-09,M,R,KS,NA,FALSE,https://www.documentcloud.org/documents/24577467-tywjz7ikuwvrmyfqayg
ROGENMOSER,MICHAEL,"MARSHALL, ROGER",ROGER,NA,MARSHALL,Employee Reimbursed Travel,2024,2024-02-09,2024-02-19,2024-03-25,2024-03-27,49,https://giftrule-disclosure.senate.gov/media/2024/1GMQiSNXl0WOyiV1vsSkDA.pdf,1GMQiSNXl0WOyiV1vsSkDA.pdf,2024-04-01,M001198,1960-08-09,M,R,KS,NA,FALSE,https://www.documentcloud.org/documents/24527286-1gmqisnxl0woyiv1vsskda
ROGERS,DYLAN,"BARRASSO, JOHN",JOHN,NA,BARRASSO,Employee Reimbursed Travel,2022,2022-08-16,2022-08-19,2022-08-23,2022-08-23,16,https://giftrule-disclosure.senate.gov/media/2022/5R0TO06XgUGirtnS7oCwew.pdf,5R0TO06XgUGirtnS7oCwew.pdf,2024-04-01,B001261,1952-07-21,M,R,WY,NA,FALSE,https://www.documentcloud.org/documents/24577022-5r0to06xgugirtns7ocwew
ROGERS,DYLAN,"BARRASSO, JOHN",JOHN,NA,BARRASSO,Employee Reimbursed Travel,2023,2023-08-15,2023-08-18,2023-08-28,2023-08-29,26,https://giftrule-disclosure.senate.gov/media/2023/Yw2GMgHRnESBGcd08WfaMw.pdf,Yw2GMgHRnESBGcd08WfaMw.pdf,2024-04-01,B001261,1952-07-21,M,R,WY,NA,FALSE,https://www.documentcloud.org/documents/24375522-yw2gmghrnesbgcd08wfamw
RONEN,AMIT,"CANTWELL, MARIA",MARIA,NA,CANTWELL,Employee Reimbursed Travel,2023,2023-10-27,2023-10-29,2023-11-17,2023-11-17,21,https://giftrule-disclosure.senate.gov/media/2023/agwWb4gFvEWAxgPSFxxbEA.pdf,agwWb4gFvEWAxgPSFxxbEA.pdf,2024-04-01,C000127,1958-10-13,F,D,WA,NA,FALSE,https://www.documentcloud.org/documents/24374535-agwwb4gfvewaxgpsfxxbea
ROTH,ARIELLE,"CRUZ, TED",TED,NA,CRUZ,Employee Reimbursed Travel,2023,2023-06-26,2023-06-28,2023-07-27,2023-07-27,15,https://giftrule-disclosure.senate.gov/media/2023/47AB2cADEOE9gdmjdC4HA.pdf,47AB2cADEOE9gdmjdC4HA.pdf,2024-04-01,C001098,1970-12-22,M,R,TX,NA,FALSE,https://www.documentcloud.org/documents/24577064-47ab2cadeoe9gdmjdc4ha
ROTH,ARIELLE,"CRUZ, TED",TED,NA,CRUZ,Employee Reimbursed Travel,2023,2023-06-15,2023-06-17,2023-07-12,2023-07-12,15,https://giftrule-disclosure.senate.gov/media/2023/sL2QA2YLUq1P86u8eeRJg.pdf,sL2QA2YLUq1P86u8eeRJg.pdf,2024-04-01,C001098,1970-12-22,M,R,TX,NA,FALSE,https://www.documentcloud.org/documents/24577453-sl2qa2yluq1p86u8eerjg
ROTH,ARIELLE,"CRUZ, TED",TED,NA,CRUZ,Employee Reimbursed Travel,2023,2023-06-26,2023-06-28,2023-10-23,2023-10-23,3,https://giftrule-disclosure.senate.gov/media/2023/xtM3DJZJuEKNyuBD9a9A.pdf,xtM3DJZJuEKNyuBD9a9A.pdf,2024-04-01,C001098,1970-12-22,M,R,TX,NA,FALSE,https://www.documentcloud.org/documents/24375468-xtm3djzjueknyubd9a9a
ROTH,ARIELLE,"CRUZ, TED",TED,NA,CRUZ,Employee Reimbursed Travel,2024,2024-01-10,2024-01-12,2024-02-01,2024-02-01,30,https://giftrule-disclosure.senate.gov/media/2024/zZMD7D7zTEaI0Fp9c6dYjw.pdf,zZMD7D7zTEaI0Fp9c6dYjw.pdf,2024-04-01,C001098,1970-12-22,M,R,TX,NA,FALSE,https://www.documentcloud.org/documents/24407445-zzmd7d7zteai0fp9c6dyjw
ROTH,PEYTON,"RUBIO, MARCO",MARCO,NA,RUBIO,Employee Reimbursed Travel,2023,2023-04-21,2023-04-23,2023-06-14,2023-06-14,14,https://giftrule-disclosure.senate.gov/media/2023/E2M8RZpJ802fptoF8tR8Qw.pdf,E2M8RZpJ802fptoF8tR8Qw.pdf,2024-04-01,R000595,1971-05-28,M,R,FL,NA,FALSE,https://www.documentcloud.org/documents/24374690-e2m8rzpj802fptof8tr8qw
ROWLAND,JADE,"HIRONO, MAZIE",MAZIE,NA,HIRONO,Employee Reimbursed Travel,2023,2023-09-08,2023-09-08,2023-10-04,2023-10-04,27,https://giftrule-disclosure.senate.gov/media/2023/MVqQ2HDVMkSklNwFjRMAMQ.pdf,MVqQ2HDVMkSklNwFjRMAMQ.pdf,2024-04-01,H001042,1947-11-03,F,D,HI,NA,FALSE,https://www.documentcloud.org/documents/24375052-mvqq2hdvmksklnwfjrmamq
ROWLAND,JADE,"HIRONO, MAZIE",MAZIE,NA,HIRONO,Employee Reimbursed Travel,2024,2023-09-08,2023-09-08,2024-01-22,2024-01-22,2,https://giftrule-disclosure.senate.gov/media/2024/xpmvr1wkokuvYw3CojYrg.pdf,xpmvr1wkokuvYw3CojYrg.pdf,2024-04-01,H001042,1947-11-03,F,D,HI,NA,FALSE,https://www.documentcloud.org/documents/24375463-xpmvr1wkokuvyw3cojyrg
RUDD,ALEXIS,"CRUZ, TED",TED,NA,CRUZ,Employee Reimbursed Travel,2023,2023-06-15,2023-06-17,2023-09-20,2023-09-20,16,https://giftrule-disclosure.senate.gov/media/2023/ejkdHnMEU2dEE0jlVWcyw.pdf,ejkdHnMEU2dEE0jlVWcyw.pdf,2024-04-01,C001098,1970-12-22,M,R,TX,NA,FALSE,https://www.documentcloud.org/documents/24374706-ejkdhnmeu2dee0jlvwcyw
RUSSELL,JOSEPH,"KELLY, MARK",MARK,NA,KELLY,Employee Reimbursed Travel,2023,2023-08-13,2023-08-19,2023-09-18,2023-09-19,15,https://giftrule-disclosure.senate.gov/media/2023/cuEhU7ZgKUebJ3kmH0ULJw.pdf,cuEhU7ZgKUebJ3kmH0ULJw.pdf,2024-04-01,K000377,1964-02-21,M,D,AZ,NA,FALSE,https://www.documentcloud.org/documents/24374637-cuehu7zgkuebj3kmh0uljw
RUSSELL,RICHARD,"BARRASSO, JOHN",JOHN,NA,BARRASSO,Employee Reimbursed Travel,2023,2023-04-27,2023-04-29,2023-05-11,2023-05-11,21,https://giftrule-disclosure.senate.gov/media/2023/DP0wc92DS06Q2dkoG9XSmA.pdf,DP0wc92DS06Q2dkoG9XSmA.pdf,2024-04-01,B001261,1952-07-21,M,R,WY,NA,FALSE,https://www.documentcloud.org/documents/24577159-dp0wc92ds06q2dkog9xsma
RUSSELL,TRICIA,"VAN HOLLEN, CHRIS",CHRIS,NA,VAN HOLLEN,Employee Reimbursed Travel,2023,2023-10-27,2023-10-29,2023-11-17,2023-11-27,20,https://giftrule-disclosure.senate.gov/media/2023/fqNv07Y7TkWFJ2LVRIrjNA.pdf,fqNv07Y7TkWFJ2LVRIrjNA.pdf,2024-04-01,V000128,1959-01-10,M,D,MD,NA,FALSE,https://www.documentcloud.org/documents/24374760-fqnv07y7tkwfj2lvrirjna
RYAN,JOHN W,"BROWN, SHERROD",SHERROD,NA,BROWN,Employee Reimbursed Travel,2022,2022-04-03,2022-04-09,2022-05-20,2022-05-20,21,https://giftrule-disclosure.senate.gov/media/2022/XAaXLBVrXUmZLjFEwRTp9Q.pdf,XAaXLBVrXUmZLjFEwRTp9Q.pdf,2024-04-01,B000944,1952-11-09,M,D,OH,NA,FALSE,https://www.documentcloud.org/documents/24375445-xaaxlbvrxumzljfewrtp9q
RYAN,JOHN W,"BROWN, SHERROD",SHERROD,NA,BROWN,Employee Reimbursed Travel,2023,2022-04-03,2022-04-09,2023-11-27,2023-11-30,7,https://giftrule-disclosure.senate.gov/media/2023/vVDoEBJBjkGajpRcCCSJPQ.pdf,vVDoEBJBjkGajpRcCCSJPQ.pdf,2024-04-01,B000944,1952-11-09,M,D,OH,NA,FALSE,https://www.documentcloud.org/documents/24375408-vvdoebjbjkgajprcccsjpq
RYAN,MOLLY,"COLLINS, SUSAN",SUSAN,NA,COLLINS,Employee Reimbursed Travel,2022,2022-08-10,2022-08-17,2022-09-14,2022-09-14,18,https://giftrule-disclosure.senate.gov/media/2022/DA5XrbbNJ0awGyvdfgzZw.pdf,DA5XrbbNJ0awGyvdfgzZw.pdf,2024-04-01,C001035,1952-12-07,F,R,ME,NA,FALSE,https://www.documentcloud.org/documents/24577149-da5xrbbnj0awgyvdfgzzw
RYAN,MOLLY,"COLLINS, SUSAN",SUSAN,NA,COLLINS,Employee Reimbursed Travel,2022,2022-10-01,2022-10-08,2022-10-24,2022-10-24,26,https://giftrule-disclosure.senate.gov/media/2022/aZI0naoeEku36aBgTFmWZA.pdf,aZI0naoeEku36aBgTFmWZA.pdf,2024-04-01,C001035,1952-12-07,F,R,ME,NA,FALSE,https://www.documentcloud.org/documents/24577094-azi0naoeeku36abgtfmwza
RYAN,MOLLY,"COLLINS, SUSAN",SUSAN,NA,COLLINS,Employee Reimbursed Travel,2023,2022-10-01,2022-10-08,2023-04-03,2023-04-05,7,https://giftrule-disclosure.senate.gov/media/2023/iWLWxMCXLkWMY3T9x2zsnA.pdf,iWLWxMCXLkWMY3T9x2zsnA.pdf,2024-04-01,C001035,1952-12-07,F,R,ME,NA,FALSE,https://www.documentcloud.org/documents/24374886-iwlwxmcxlkwmy3t9x2zsna
RYAN,MOLLY,"COLLINS, SUSAN",SUSAN,NA,COLLINS,Employee Reimbursed Travel,2023,2022-08-10,2022-08-17,2023-01-23,2023-01-23,6,https://giftrule-disclosure.senate.gov/media/2023/jgC8ZYpCh0KVG5Gv73RseQ.pdf,jgC8ZYpCh0KVG5Gv73RseQ.pdf,2024-04-01,C001035,1952-12-07,F,R,ME,NA,FALSE,https://www.documentcloud.org/documents/24374912-jgc8zypch0kvg5gv73rseq
RYAN,NORA,"BOOKER, CORY",CORY,NA,BOOKER,Employee Reimbursed Travel,2024,2024-02-20,2024-02-23,2024-03-12,2024-03-12,20,https://giftrule-disclosure.senate.gov/media/2024/uPZuHavEOECVYajX4tcA.pdf,uPZuHavEOECVYajX4tcA.pdf,2024-04-01,B001288,1969-04-27,M,D,NJ,NA,FALSE,https://www.documentcloud.org/documents/24527348-upzuhaveoecvyajx4tca
RYDER,TIM,"SCHUMER, CHUCK",CHUCK,NA,SCHUMER,Employee Reimbursed Travel,2024,2023-08-11,2023-08-13,2024-02-26,2024-02-27,13,https://giftrule-disclosure.senate.gov/media/2024/OZtEtoWbEkTTHiapoAA.pdf,OZtEtoWbEkTTHiapoAA.pdf,2024-04-01,S000148,1950-11-23,M,D,NY,NA,FALSE,https://www.documentcloud.org/documents/24453617-oztetowbektthiapoaa
SABATER,ALEXANDRA,"KELLY, MARK",MARK,NA,KELLY,Employee Reimbursed Travel,2022,2022-08-28,2022-09-03,2022-09-28,2022-09-28,24,https://giftrule-disclosure.senate.gov/media/2022/1VCXezR0nU28uoHuBgyHzw.pdf,1VCXezR0nU28uoHuBgyHzw.pdf,2024-04-01,K000377,1964-02-21,M,D,AZ,NA,FALSE,https://www.documentcloud.org/documents/24576996-1vcxezr0nu28uohubgyhzw
SACHTJEN,ALEX,"THUNE, JOHN",JOHN,NA,THUNE,Employee Reimbursed Travel,2021,2021-08-17,2021-08-20,2021-09-08,2021-09-09,16,https://giftrule-disclosure.senate.gov/media/2021/mgRKEo3oXEqu41SXmwL1bg.pdf,mgRKEo3oXEqu41SXmwL1bg.pdf,2024-04-01,T000250,1961-01-07,M,R,SD,NA,FALSE,https://www.documentcloud.org/documents/24375034-mgrkeo3oxequ41sxmwl1bg
SACHTJEN,ALEX,"THUNE, JOHN",JOHN,NA,THUNE,Employee Reimbursed Travel,2021,2021-08-17,2021-08-20,2021-09-13,2021-09-13,10,https://giftrule-disclosure.senate.gov/media/2021/yi0uewUe4UOv0d5zAJ3jSg.pdf,yi0uewUe4UOv0d5zAJ3jSg.pdf,2024-04-01,T000250,1961-01-07,M,R,SD,NA,FALSE,https://www.documentcloud.org/documents/24375501-yi0uewue4uov0d5zaj3jsg
SACHTJEN,ALEX,"THUNE, JOHN",JOHN,NA,THUNE,Employee Reimbursed Travel,2021,2021-08-17,2021-08-20,2021-09-15,2021-09-16,6,https://giftrule-disclosure.senate.gov/media/2021/6XMMrKeO40e8mBXBZTIsjg.pdf,6XMMrKeO40e8mBXBZTIsjg.pdf,2024-04-01,T000250,1961-01-07,M,R,SD,NA,FALSE,https://www.documentcloud.org/documents/24577030-6xmmrkeo40e8mbxbztisjg
SACHTJEN,ALEX,"THUNE, JOHN",JOHN,NA,THUNE,Employee Reimbursed Travel,2022,2022-06-29,2022-07-01,2022-07-25,2022-07-25,16,https://giftrule-disclosure.senate.gov/media/2022/oms5KfZvkEiNBcrF7zoxA.pdf,oms5KfZvkEiNBcrF7zoxA.pdf,2024-04-01,T000250,1961-01-07,M,R,SD,NA,FALSE,https://www.documentcloud.org/documents/24577367-oms5kfzvkeinbcrf7zoxa
SACHTJEN,ALEX,"THUNE, JOHN",JOHN,NA,THUNE,Employee Reimbursed Travel,2023,2022-06-29,2022-07-01,2023-03-07,2023-03-07,2,https://giftrule-disclosure.senate.gov/media/2023/n0vXOQ0If0ifaV9i7Ke8w.pdf,n0vXOQ0If0ifaV9i7Ke8w.pdf,2024-04-01,T000250,1961-01-07,M,R,SD,NA,FALSE,https://www.documentcloud.org/documents/24577339-n0vxoq0if0ifav9i7ke8w
SACHTJEN,ALEX,"THUNE, JOHN",JOHN,NA,THUNE,Employee Reimbursed Travel,2023,2023-01-06,2023-01-08,2023-01-11,2023-01-12,22,https://giftrule-disclosure.senate.gov/media/2023/iw2gm6NaJUCD6x3wFahZCw.pdf,iw2gm6NaJUCD6x3wFahZCw.pdf,2024-04-01,T000250,1961-01-07,M,R,SD,NA,FALSE,https://www.documentcloud.org/documents/24577253-iw2gm6najucd6x3wfahzcw
SACHTJEN,ALEX,"THUNE, JOHN",JOHN,NA,THUNE,Employee Reimbursed Travel,2023,2023-06-26,2023-06-28,2023-07-11,2023-07-11,16,https://giftrule-disclosure.senate.gov/media/2023/XJ17WmJ9IEChjpliDbQoHQ.pdf,XJ17WmJ9IEChjpliDbQoHQ.pdf,2024-04-01,T000250,1961-01-07,M,R,SD,NA,FALSE,https://www.documentcloud.org/documents/24577575-xj17wmj9iechjplidbqohq
SACHTJEN,ALEX,"THUNE, JOHN",JOHN,NA,THUNE,Employee Reimbursed Travel,2024,2024-01-10,2024-01-12,2024-01-22,2024-01-22,36,https://giftrule-disclosure.senate.gov/media/2024/aXDyGsiaFkCJUZcnKBjOZg.pdf,aXDyGsiaFkCJUZcnKBjOZg.pdf,2024-04-01,T000250,1961-01-07,M,R,SD,NA,FALSE,https://www.documentcloud.org/documents/24374563-axdygsiafkcjuzcnkbjozg
SALAZAR,CHRISTINA,"PAUL, RAND",RAND,NA,PAUL,Employee Reimbursed Travel,2022,2022-06-22,2022-06-24,2022-07-22,2022-07-25,10,https://giftrule-disclosure.senate.gov/media/2022/nvtaDPQCDUCqehGOMw1cuQ.pdf,nvtaDPQCDUCqehGOMw1cuQ.pdf,2024-04-01,P000603,1963-01-07,M,R,KY,NA,FALSE,https://www.documentcloud.org/documents/24577355-nvtadpqcducqehgomw1cuq
SALAZAR,CHRISTINA,"PAUL, RAND",RAND,NA,PAUL,Employee Reimbursed Travel,2022,2022-08-23,2022-08-26,2022-09-13,2022-09-14,16,https://giftrule-disclosure.senate.gov/media/2022/M4Vdz1oDEmTqSyzGofeqA.pdf,M4Vdz1oDEmTqSyzGofeqA.pdf,2024-04-01,P000603,1963-01-07,M,R,KY,NA,FALSE,https://www.documentcloud.org/documents/24577318-m4vdz1odemtqsyzgofeqa
SALAZAR,CHRISTINA,"PAUL, RAND",RAND,NA,PAUL,Employee Reimbursed Travel,2023,2022-06-22,2022-06-24,2023-06-21,2023-06-21,14,https://giftrule-disclosure.senate.gov/media/2023/ZE0PlOSKiEKdbMu7X0oBMA.pdf,ZE0PlOSKiEKdbMu7X0oBMA.pdf,2024-04-01,P000603,1963-01-07,M,R,KY,NA,FALSE,https://www.documentcloud.org/documents/24577585-ze0ploskiekdbmu7x0obma
SALEMME,MARISA,"MURPHY, CHRIS",CHRIS,NA,MURPHY,Employee Reimbursed Travel,2023,2023-05-11,2023-05-12,2023-06-15,2023-06-15,20,https://giftrule-disclosure.senate.gov/media/2023/xbd7GnsW3kSaLFqvwZ4qjQ.pdf,xbd7GnsW3kSaLFqvwZ4qjQ.pdf,2024-04-01,M001169,1973-08-03,M,D,CT,NA,FALSE,https://www.documentcloud.org/documents/24577567-xbd7gnsw3ksalfqvwz4qjq
SALEMME,MARISA,"MURPHY, CHRIS",CHRIS,NA,MURPHY,Employee Reimbursed Travel,2024,2024-01-08,2024-01-10,2024-02-07,2024-02-08,32,https://giftrule-disclosure.senate.gov/media/2024/1sIkWiBYeUeZK1XEArkVpQ.pdf,1sIkWiBYeUeZK1XEArkVpQ.pdf,2024-04-01,M001169,1973-08-03,M,D,CT,NA,FALSE,https://www.documentcloud.org/documents/24453606-1sikwibyeuezk1xearkvpq
SALINAS,MAYRA,"KELLY, MARK",MARK,NA,KELLY,Employee Reimbursed Travel,2023,2023-08-07,2023-08-10,2023-09-07,2023-09-08,24,https://giftrule-disclosure.senate.gov/media/2023/9vSlr6ywQU6oCVdUWZ8plA.pdf,9vSlr6ywQU6oCVdUWZ8plA.pdf,2024-04-01,K000377,1964-02-21,M,D,AZ,NA,FALSE,https://www.documentcloud.org/documents/24374519-9vslr6ywqu6ocvduwz8pla
SANCHEZ,MELISSA,"BOOKER, CORY",CORY,NA,BOOKER,Employee Reimbursed Travel,2022,2022-08-23,2022-08-24,2022-09-29,2022-09-30,19,https://giftrule-disclosure.senate.gov/media/2022/rUVrp2QmRke38GEo1NIpA.pdf,rUVrp2QmRke38GEo1NIpA.pdf,2024-04-01,B001288,1969-04-27,M,D,NJ,NA,FALSE,https://www.documentcloud.org/documents/24577442-ruvrp2qmrke38geo1nipa
SANCHEZ,MELISSA,"BOOKER, CORY",CORY,NA,BOOKER,Employee Reimbursed Travel,2022,2022-10-17,2022-10-19,2022-11-17,2022-11-18,18,https://giftrule-disclosure.senate.gov/media/2022/ibgqihkMUSF5jjVIgrm8A.pdf,ibgqihkMUSF5jjVIgrm8A.pdf,2024-04-01,B001288,1969-04-27,M,D,NJ,NA,FALSE,https://www.documentcloud.org/documents/24577243-ibgqihkmusf5jjvigrm8a
SANCHEZ,MELISSA,"BOOKER, CORY",CORY,NA,BOOKER,Employee Reimbursed Travel,2022,2022-10-16,2022-10-19,2022-12-08,2022-12-08,4,https://giftrule-disclosure.senate.gov/media/2022/1Ne0WIXdv0yEw4Q6MInpug.pdf,1Ne0WIXdv0yEw4Q6MInpug.pdf,2024-04-01,B001288,1969-04-27,M,D,NJ,NA,FALSE,https://www.documentcloud.org/documents/24374352-1ne0wixdv0yew4q6minpug
SANTAELLA,HAAKON,"LEE, MIKE",MIKE,NA,LEE,Employee Reimbursed Travel,2022,2022-10-14,2022-10-16,2022-10-17,2022-10-18,16,https://giftrule-disclosure.senate.gov/media/2022/dF2BdIyKd0SRnUKjO80Mtg.pdf,dF2BdIyKd0SRnUKjO80Mtg.pdf,2024-04-01,L000577,1971-06-04,M,R,UT,NA,FALSE,https://www.documentcloud.org/documents/24577153-df2bdiykd0srnukjo80mtg
SAPIA,MARGARET FLYNN,"COONS, CHRIS",CHRIS,NA,COONS,Employee Reimbursed Travel,2023,2023-10-08,2023-10-15,2023-11-07,2023-11-07,20,https://giftrule-disclosure.senate.gov/media/2023/gbDuI8TwZ0yVL6V1Q8y5nQ.pdf,gbDuI8TwZ0yVL6V1Q8y5nQ.pdf,2024-04-01,C001088,1963-09-09,M,D,DE,NA,FALSE,https://www.documentcloud.org/documents/24374782-gbdui8twz0yvl6v1q8y5nq
SAPPERSTEIN,KRISTIN,"KENNEDY, JOHN",JOHN,NA,KENNEDY,Employee Reimbursed Travel,2023,2023-09-15,2023-09-17,2023-09-29,2023-09-29,17,https://giftrule-disclosure.senate.gov/media/2023/VHxg99rfk6F8r1ptpL9Tw.pdf,VHxg99rfk6F8r1ptpL9Tw.pdf,2024-04-01,K000393,1951-11-21,M,R,LA,NA,FALSE,https://www.documentcloud.org/documents/24375385-vhxg99rfk6f8r1ptpl9tw
SASSE,BEN,"SASSE, BEN",BEN,NA,SASSE,Member Reimbursed Travel,2022,2022-03-10,2022-03-13,2022-04-19,2022-04-20,8,https://giftrule-disclosure.senate.gov/media/2022/yedvSyNJcECSa80gkJTdqQ.pdf,yedvSyNJcECSa80gkJTdqQ.pdf,2024-04-01,S001197,1972-02-22,M,R,NE,NA,TRUE,https://www.documentcloud.org/documents/24577537-yedvsynjcecsa80gkjtdqq
SASSE,BEN,"SASSE, BEN",BEN,NA,SASSE,Member Reimbursed Travel,2022,2022-03-10,2022-03-13,2022-12-06,2022-12-06,33,https://giftrule-disclosure.senate.gov/media/2022/UZRnUh1NqkS496jfVosmXQ.pdf,UZRnUh1NqkS496jfVosmXQ.pdf,2024-04-01,S001197,1972-02-22,M,R,NE,NA,TRUE,https://www.documentcloud.org/documents/24577490-uzrnuh1nqks496jfvosmxq
SATTERFIELD,ASHLEY,"TUBERVILLE, TOMMY",TOMMY,NA,TUBERVILLE,Employee Reimbursed Travel,2022,2022-06-23,2022-06-23,2022-07-19,2022-07-19,13,https://giftrule-disclosure.senate.gov/media/2022/B5LpW6VGC0r63wTuuaInA.pdf,B5LpW6VGC0r63wTuuaInA.pdf,2024-04-01,T000278,1954-09-18,M,R,AL,NA,FALSE,https://www.documentcloud.org/documents/24577096-b5lpw6vgc0r63wtuuaina
SATTERFIELD,ASHLEY,"TUBERVILLE, TOMMY",TOMMY,NA,TUBERVILLE,Employee Reimbursed Travel,2022,2022-10-13,2022-10-14,2022-10-25,2022-10-26,8,https://giftrule-disclosure.senate.gov/media/2022/R4jx0ncKx0WrUGUFOvVaCA.pdf,R4jx0ncKx0WrUGUFOvVaCA.pdf,2024-04-01,T000278,1954-09-18,M,R,AL,NA,FALSE,https://www.documentcloud.org/documents/24577424-r4jx0nckx0wrugufovvaca
SAWAGED,MARYANA,"MURRAY, PATTY",PATTY,NA,MURRAY,Employee Reimbursed Travel,2023,2023-10-11,2023-10-14,2023-10-30,2023-10-30,17,https://giftrule-disclosure.senate.gov/media/2023/pjDdYegyaUuTA3k6CbLPRA.pdf,pjDdYegyaUuTA3k6CbLPRA.pdf,2024-04-01,M001111,1950-10-11,F,D,WA,NA,FALSE,https://www.documentcloud.org/documents/24375149-pjddyegyauuta3k6cblpra
SCHIFRIN,SAMANTHA,"BOOKER, CORY",CORY,NA,BOOKER,Employee Reimbursed Travel,2022,2022-08-13,2022-08-21,2022-09-16,2022-09-20,25,https://giftrule-disclosure.senate.gov/media/2022/LPilCHkjnEiaVkxZ2Cu5kQ.pdf,LPilCHkjnEiaVkxZ2Cu5kQ.pdf,2024-04-01,B001288,1969-04-27,M,D,NJ,NA,FALSE,https://www.documentcloud.org/documents/24577303-lpilchkjneiavkxz2cu5kq
SCHIFRIN,SAMANTHA,"BOOKER, CORY",CORY,NA,BOOKER,Employee Reimbursed Travel,2023,2023-04-01,2023-04-08,2023-05-08,2023-05-09,23,https://giftrule-disclosure.senate.gov/media/2023/vK5bWQUDp0OQnJ1TxFIOA.pdf,vK5bWQUDp0OQnJ1TxFIOA.pdf,2024-04-01,B001288,1969-04-27,M,D,NJ,NA,FALSE,https://www.documentcloud.org/documents/24577502-vk5bwqudp0oqnj1txfioa
SCHWEIKERT,EVAN,"KING, ANGUS",ANGUS,NA,KING,Employee Reimbursed Travel,2023,2023-05-11,2023-05-12,2023-06-08,2023-06-08,30,https://giftrule-disclosure.senate.gov/media/2023/5jtcRnlPeEiP4C6Cz6UyPA.pdf,5jtcRnlPeEiP4C6Cz6UyPA.pdf,2024-04-01,K000383,1944-03-31,M,ID,ME,NA,FALSE,https://www.documentcloud.org/documents/24577021-5jtcrnlpeeip4c6cz6uypa
SCHWENSEN,LAUREN,"CASSIDY, BILL",BILL,NA,CASSIDY,Employee Reimbursed Travel,2023,2023-08-22,2023-08-23,2023-09-13,2023-09-14,24,https://giftrule-disclosure.senate.gov/media/2023/zeMexcsxkmZS60IvvuvsQ.pdf,zeMexcsxkmZS60IvvuvsQ.pdf,2024-04-01,C001075,1957-09-28,M,R,LA,NA,FALSE,https://www.documentcloud.org/documents/24375552-zemexcsxkmzs60ivvuvsq
SCHWENSEN,LAUREN,"CASSIDY, BILL",BILL,NA,CASSIDY,Employee Reimbursed Travel,2023,2023-04-11,2023-04-12,2023-05-12,2023-05-12,22,https://giftrule-disclosure.senate.gov/media/2023/ztf81I0RrUqp9fa5oRp4lg.pdf,ztf81I0RrUqp9fa5oRp4lg.pdf,2024-04-01,C001075,1957-09-28,M,R,LA,NA,FALSE,https://www.documentcloud.org/documents/24577592-ztf81i0rruqp9fa5orp4lg
SCOCA,SAMANTHA,"CARDIN, BEN",BEN,NA,CARDIN,Employee Reimbursed Travel,2023,2023-01-04,2023-01-06,2023-01-24,2023-01-24,20,https://giftrule-disclosure.senate.gov/media/2023/ScsL6G1j6UufWoTLfaZnpg.pdf,ScsL6G1j6UufWoTLfaZnpg.pdf,2024-04-01,C000141,1943-10-05,M,D,MD,NA,FALSE,https://www.documentcloud.org/documents/24577449-scsl6g1j6uufwotlfaznpg
SEIBERT,CALEB,"RUBIO, MARCO",MARCO,NA,RUBIO,Employee Reimbursed Travel,2021,2021-10-29,2021-10-31,2021-11-30,2021-12-01,13,https://giftrule-disclosure.senate.gov/media/2021/Xu3uNvjJAkuzsdXemBqdow.pdf,Xu3uNvjJAkuzsdXemBqdow.pdf,2024-04-01,R000595,1971-05-28,M,R,FL,NA,FALSE,https://www.documentcloud.org/documents/24375471-xu3unvjjakuzsdxembqdow
SEIBERT,CALEB,"RUBIO, MARCO",MARCO,NA,RUBIO,Employee Reimbursed Travel,2022,2022-04-22,2022-04-24,2022-05-20,2022-05-23,14,https://giftrule-disclosure.senate.gov/media/2022/HNoXwzQyE0KhB1J9vwZWjA.pdf,HNoXwzQyE0KhB1J9vwZWjA.pdf,2024-04-01,R000595,1971-05-28,M,R,FL,NA,FALSE,https://www.documentcloud.org/documents/24577234-hnoxwzqye0khb1j9vwzwja
SEIBERT,CALEB,"RUBIO, MARCO",MARCO,NA,RUBIO,Employee Reimbursed Travel,2023,2021-10-29,2021-10-31,2023-01-23,2023-01-23,15,https://giftrule-disclosure.senate.gov/media/2023/0EEsA5fwUm2dXdMaC4g.pdf,0EEsA5fwUm2dXdMaC4g.pdf,2024-04-01,R000595,1971-05-28,M,R,FL,NA,FALSE,https://www.documentcloud.org/documents/24576980-0eesa5fwum2dxdmac4g
SEIDMAN,LINDSEY,"BURR, RICHARD",RICHARD,NA,BURR,Employee Reimbursed Travel,2022,2022-09-04,2022-09-09,2022-10-07,2022-10-07,23,https://giftrule-disclosure.senate.gov/media/2022/PNFErBs0eymeyDj8TVw.pdf,PNFErBs0eymeyDj8TVw.pdf,2024-04-01,B001135,1955-11-30,M,R,NC,NA,FALSE,https://www.documentcloud.org/documents/24577392-pnferbs0eymeydj8tvw
